#Aliyah Localization
####Religion Localization
#Jewish Religions
EVTDESC_Aliyah_10320;Taking inspiration from the ancient sect of fanatical of Sicarii or “dagger-men”, who fought against the Romans and their sympathisers in the years leading up to the second exile, these fanatics have taken up the dagger in the name of cleansing the land of all they regard as profane and impious, be they prince, priest or pauper. Striking swiftly and without mercy the Siqariqim will stop at nothing to cut out the rot that has infected the land. They do not forget. They do not forgive. Expect them.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10320;May their enemies learn to fear Adonai!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10321;Siqariqim Destroyed;;;;;;;;;;;;;x
EVTDESC_Aliyah_10321;The Siqariqim have become too much of a hassal and have created too much havoc. They are uncontrollable, so you have ordered your loyal troops to hunt down every last member of their order. The battles raged all across your kingdom as they have been destroyed one holding at a time.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10321;They deserved it!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10322;Siqariqim Rebuilt;;;;;;;;;;;;;x
EVTDESC_Aliyah_10322;You have taken it upon yourself to rebuild the Siqariqim to their former glory. With the Siqariqim rebuilt they can spread fear and dread amongst the enemies of Israel.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10322;May my enemies tremble!;;;;;;;;;;;;;x
EVTDESC_Aliyah_10323;You wake suddenly in cold sweat with a strong sensation that something is amiss. The flickering candlelight in your tent reveals a plate of hot biscuits and a note pinned by a poisoned dagger next to your bed. It reads: "Mend your decadent ways before it is too late, [Root.GetFirstName]. The Siqariqim are watching.";;;;;;;;;;;;;x
EVTOPTA_Aliyah_10323;Perhaps the time for change has come...;;;;;;;;;;;;;x
EVTDESC_Aliyah_10324;One of your servants, [From.GetTitledName], has been executed by the Siqariqim by having [From.GetHerHis] throat slit.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10325;Master, terrible news! Your faithful servant, [From.GetTitledName], has been found dead in [From.GetHerHis] home, no doubt at the hands of the vile Siqariqim. Carved by knife into [From.GetHerHis] chest were the words: "[Root.GetFirstName] - You were warned.";;;;;;;;;;;;;x
EVTOPTA_Aliyah_10325;Oh my...;;;;;;;;;;;;;x
EVTDESC_Aliyah_10326;As you turn a street corner in [Root.Location.GetName], a strange whistling sound swishes past your ear. Your bodyguards topple over, knives in their throats, and before you can react y;;;;;;;;;;;;;xou are surrounded by robed Siqariqim. Their leader approaches you with a sad look on his face. "May you find what you seek in the life hereafter, friend."
EVTOPTA_Aliyah_10326;But... but I am not ready!;;;;;;;;;;;;;x
EVTDESC_Aliyah_10327;[From.GetTitledName] staggers past your guards, bleeding profusely from a dozen stab-wounds. As [From.GetSheHe] collapses in a pool of blood at your feet, [From.GetSheHe] gasps with [From.GetHerHis] last breath: "The S-Siqariqim...";;;;;;;;;;;;;x
EVTDESC_Aliyah_10328;Your guards bring in a covered basket left just outside your palace. Believing it to be confections from one of your subjects, you hungrily pull away the covering blanket only to reveal the severed, gaping head of [From.GetTitledName]. The mark of the Siqariqim has been carved into the forehead.
EVTOPTA_Aliyah_10328;I think I've lost my appetite...;;;;;;;;;;;;;x
EVTDESC_Aliyah_10329;As you stroll through your palace garden with [From.GetTitledFirstName], you see the brief glint of reflected sunlight on metal as a thrown dagger flashes past and buries itself in your friend's throat. Your bodyguards rush you to safety, but you glimpse a robed assassin scurrying over the palace walls...
EVTOPTA_Aliyah_10329;The Siqariqim! Was I the intended target?;;;;;;;;;;;;;x
EVTDESC_Aliyah_10330;[From.GetTitledName] stumbles into your throne room with a trail of blood following [From.GetHerHis]. [From.GetHerHis] collapses at the foot of your dais with several daggers protruding from [From.GetHerHis] back.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10330;They are monsters!;;;;;;;;;;;;;x
EVTDESC_Aliyah_10331;You wake suddenly in cold sweat with a strong sensation that something is amiss. The flickering candlelight in your tent reveals a plate of hot biscuits and a note pinned by a poisoned dagger next to your bed. It reads: "There are a thousand ways to kill a [Root.GetManWoman], [Root.GetFirstName]. The Siqariqim know them all.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10331;Guards! Search the area!;;;;;;;;;;;;;x
EVTDESC_Aliyah_10332;[From.GetTitledName] has been assassinated by the Siqariqim. [From.GetHerHis] head was decapitated and left for [From.GetHerHis] relatives.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10332;No one is safe from the Siqariqim!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10333;The Mishkan Guardians;;;;;;;;;;;;;x
EVTDESC_Aliyah_10333;With the return of the Ark of the Covenant to the Holy Temple, a new order of holy warriors was established to stand guard over it and ensure that it will never again fall into enemy hands.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10333;May Adonai protect them as they guard the Ark!;;;;;;;;;;;;;x			
EVTNAME_Aliyah_10334;Martyrs of James the Just;;;;;;;;;;;;;x
EVTDESC_Aliyah_10334;In the land where we once were slaves, now we have returned as conquerors. By order of the Kohen Gadol, the Martyrs of James the Just ride, to defend the Holy Land from the infidel, and to subjugate our old enemy in the name of Hashem. For as it is written, in the age of Mashiakh every knee shall bend and every tongue swear loyalty to him.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10334;We fight in the name of Yahweh!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10334;We can use all the help we can.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10335;[From.GetFromRelation] volunteers to join the Martyrs of James the Just.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10335;[From.GetFromRelation] asks to go.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10335;You tell [From.GetFromRelation] that it would be a bad idea to go.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10336;[From.GetFromRelation] asks for your permission to join the Martyrs of James the Just.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10336;You agree to let him join.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10336;You refuse his request.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10335;You Agree.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10338;You Refuse.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10337;[From.GetFromRelation] says their goodbyes and leaves your household to join the Martyrs of James the Just. You and your family pray to Adonai for his safety as he grows smaller in the distance.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10338;You tell [From.GetFromRelation] that joining the Lions of Solomon will put their life at risk and they could come home either dead or maimed from all the battles they will be fighting.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10338;It is for the best for my [From.GetFromRelation].;;;;;;;;;;;;;x

#Jewish Sins events for both the people and priests																					10400-10499
EVTNAME_Aliyah_10400;Violating Kosher Laws;;;;;;;;;;;;;x
EVTDESC_Aliyah_10400;You have been caught violating the dietary laws of Leviticus.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10400;My liege will hear of it!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10401;Kosher Law Violation;;;;;;;;;;;;;x
EVTDESC_Aliyah_10401;[From.GetFullName] has been caught breaking the dietary laws of Leviticus.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10401;[From.GetFullName] shall pay a fine and do ritual purification.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10401;[From.GetFullName] shall do ritual sacrifices and purification!;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10401;[From.GetFullName] shall only do ritual purification.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10402;Adultery;;;;;;;;;;;;;x
EVTDESC_Aliyah_10402;I have been caught committing adultery.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10402;My liege will hear of it!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10403;Adultery;;;;;;;;;;;;;x
EVTDESC_Aliyah_10403;[From.GetFullName] has been caught committing adultery.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10403;[From.GetFullName] shall pay a fine!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10403;[From.GetFullName] shall be imprisoned!;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10403;[From.GetFullName] shall be put to death as ordained by G-D!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10404;Sibling Incest;;;;;;;;;;;;;x
EVTDESC_Aliyah_10404:I have been caught having sexual relations with my sibling.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10404;My liege will hear of it!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10405;Sibling Incest;;;;;;;;;;;;;x
EVTDESC_Aliyah_10405;[From.GetFullName] has been caught having incest their sibling.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10405;[From.GetFullName] shall pay a fine!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10405;[From.GetFullName] shall be imprisoned!;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10405;[From.GetFullName] shall be put to death as commanded by the Lord!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10406;Father-Daughter Incest;;;;;;;;;;;;;x
EVTDESC_Aliyah_10406:We have been caught having sexual relations.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10406;Our liege shall hear of it!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10407;Father-Daughter Incest;;;;;;;;;;;;;x
EVTDESC_Aliyah_10407;[From.GetFullName] and his daughter have been caught having sex.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10407;[From.GetFullName] shall pay a fine!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10407;[From.GetFullName] shall be imprisoned!;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10407;[From.GetFullName] shall be put to death!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10408;Mother-Son Incest;;;;;;;;;;;;;x
EVTDESC_Aliyah_10408:We have been caught having sexual relations.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10408;My liege will hear of it!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10409;Mother-Son Incest;;;;;;;;;;;;;x
EVTDESC_Aliyah_10409;[From.GetFullName] and her son have been caught having sexual relations.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10409;[From.GetFullName] shall pay a fine!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10409;[From.GetFullName] shall be imprisoned!;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10409;[From.GetFullName] shall be put to death!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10410;Homosexual;;;;;;;;;;;;;x
EVTDESC_Aliyah_10410:You have been found out to be a homosexual.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10410;My liege will hear of it!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10411;Homosexual;;;;;;;;;;;;;x
EVTDESC_Aliyah_10411;[From.GetFullName] has been found out to be having sexual relations with the same sex.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10411;[From.GetFullName] shall pay a fine!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10411;[From.GetFullName] shall be imprisoned!;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10411;[From.GetFullName] shall be put to death!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10412;Impure Kohen;;;;;;;;;;;;;x
EVTDESC_Aliyah_10412;The Lord has found me impure and I died while performing my priestly duties.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10412;I have died because of my sins.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10413;Impure Kohen;;;;;;;;;;;;;x
EVTDESC_Aliyah_10413;[From.GetFullName] has died when he was performing his priestly duties and Yahweh has found him to be impure.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10413;The Lord requires ritual purity!;;;;;;;;;;;;;x

#Jewish Holy Festivals			Purim, Rosh Hashanah, Shavout, Hanukkah																10500-10599
purim_celebrations;Purim Celebrations;;;;;;;;;;;;;x
celebrate_purim;Celebrate Purim;;;;;;;;;;;;;x
celebrate_purim_desc;Purim is the celebration of the Jewish people being saved from Haman and his genocide.;;;;;;;;;;;;;x
held_purim_timer;Held Purim Timer;;;;;;;;;;;;;x
shavuot_celebrations;Shavuot Celebrations;;;;;;;;;;;;;x
celebrate_shavuot;Shavuot Celebrations;;;;;;;;;;;;;x
celebrate_shavuot_desc;Known as the Feast of Weeks, Shavuot commerates when Yahweh gave the Torah to the Jewish people and also marks the harvest of the wheat.;;;;;;;;;;;;;x
held_shavuot_timer;Held Shavuot Timer;;;;;;;;;;;;;x
hanukkah_celebrations;Hanukkah Celebrations;;;;;;;;;;;;;x
celebrate_hanukkah;Hanukkah Celebrations;;;;;;;;;;;;;x
celebrate_hanukkah_desc;Hanukkah is the festival of lights. It celebrates the miracle of the oil lamps in the temple remaining lit for 8 days.;;;;;;;;;;;;;x
held_hanukkah_timer;Held Hanukkah Timer;;;;;;;;;;;;;x
rosh_hashanah_celebrations;Rosh Hashanah Celebrations;;;;;;;;;;;;;x
celebrate_rosh_hashanah;Celebrate Rosh Hashanah;;;;;;;;;;;;;x
celebrate_rosh_hashanah_desc;Rosh Hashanah is the beginning of the Jewish new year.;;;;;;;;;;;;;x
held_rosh_hashanah_timer;Held Rosh Hashanah Timer;;;;;;;;;;;;;x
sukkot_celebrations;Sukkot Celebrations;;;;;;;;;;;;;x
celebrate_sukkot;Celebrate Sukkot;;;;;;;;;;;;;x
celebrate_sukkot_desc;Sukkot is the celebration of the end of the year harvest and the time the Israelites wandered in the desert for 40 years.;;;;;;;;;;;;;x
held_sukkot_timer;Held Sukkot Timer;;;;;;;;;;;;;x
yom_kippur_celebrations;Yom Kippur Celebrations;;;;;;;;;;;;;x
celebrate_purim;Celebrate Yom Kippur;;;;;;;;;;;;;x
celebrate_purim_desc;Yom Kippur is the celebration of the Jewish new year and the cleansing of their sins.;;;;;;;;;;;;;x
held_yom_kippur_timer;Held Yom Kippur Timer;;;;;;;;;;;;;x
EVTNAME_Aliyah_10500;Purim Celebration;;;;;;;;;;;;;x
EVTDESC_Aliyah_10500;Purim is one of the holiest days for the Jewish people since it celebrates the deliverance of the Persian Jews from the evil Haman. The events are recorded in the Book of Esther and is recited during the celebrations.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10500;Glory to Adonai!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10501;Shavuot Celebrations;;;;;;;;;;;;;x
EVTDESC_Aliyah_10501;Known as the Feast of Weeks, Shavuot commerates when Yahweh gave the Torah to the Jewish people and also marks the harvest of the wheat.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10501;Glory to Adonai!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10502;Hanukkah Celebrations;;;;;;;;;;;;;x
EVTDESC_Aliyah_10502;Hanukkah is the festival of lights. It celebrates the miracle of the oil lamps in the temple remaining lit for 8 days and the rededication of the temple after the Maccabean Revolt.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10502;Glory to Adonai!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10503;Rosh Hashanah Celebrations;;;;;;;;;;;;;x
EVTDESC_Aliyah_10503;Rosh Hashanah is the beginning of the Jewish new year.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10503;Glory to Adonai!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10504;Celebrate Sukkot;;;;;;;;;;;;;x
EVTDESC_Aliyah_10504;Sukkot is the celebration of the end of the year harvest and the time the Israelites wandered in the desert for 40 years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10504;Glory to Adonai!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10505;Celebrate Yom Kippur;;;;;;;;;;;;;x
EVTDESC_Aliyah_10505;Yom Kippur is the celebration of the Jewish new year and the cleansing of their sins.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10505;Glory to Adonai!;;;;;;;;;;;;;x

#Rebuilding Jerusalem small event chain that adds more modifiers to the province holdings											10600-10699
EVTNAME_Aliyah_10600;Rebuild Jerusalem;;;;;;;;;;;;;x
EVTDESC_Aliyah_10600;It has come time for you to make a decision regarding the rebuilding of Jerusalem.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10600;Rebuild Shlomo's Royal Palace.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10600;Rebuild the entire city.;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10600;Make the city the Jewel of the Levant again!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10601;Rebuild Jerusalem Part 2;;;;;;;;;;;;;x
EVTDESC_Aliyah_10601;After completing the prior rebuilding you can further improve the city to make it even more spectacular.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10601;Add to the Upper City;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10601;Add to the Lower City;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10601;Strengthen all the walls of Jerusalem.;;;;;;;;;;;;;x
EVTOPTD_Aliyah_10601;Add to the Upper and Lower City plus strengthen the walls!;;;;;;;;;;;;;x
rebuilding_jerusalem_local;Rebuilding Jerusalem;;;;;;;;;;;;;x
rebuilding_jerusalem_local_desc;The process of rebuilding Jerusalem.;;;;;;;;;;;;;x
jerusalem_upper_city;Rebuilding Jerusalem's Upper City;;;;;;;;;;;;;x
jerusalem_upper_city_desc;Rebuilding Jerusalem's Upper City to make it the marvel it used to be.;;;;;;;;;;;;;x
jerusalem_lower_city;Rebuilding Jerusalem's Lower City;;;;;;;;;;;;;x
jerusalem_lower_city_desc;Rebuilding Jerusalem's Lower City to increase the markets and the taxes it brings.;;;;;;;;;;;;;x
jerusalem_gates;Rebuilding Jerusalem's Gates;;;;;;;;;;;;;x
jerusalem_gates_desc;Rebuilding Jerusalem's Gates will make the city more beautiful because of their ornate and intricate details. Each one is different from the others.;;;;;;;;;;;;;x
b_city_of_david;City of David;;;;;;;;;;;;;x
b_city_of_david;City of David;;;;;;;;;;;;;x
b_city_of_david_desc;The city of David is the height of Jerusalem's shining jewel. It has beautiful works of art plus grandiose architecture that adds to the wonder of Jerusalem. Truly this is how Adonai meant for Jerusalem to be.;;;;;;;;;;;;;x
rebuild_jerusalem;Rebuild Jerusalem;;;;;;;;;;;;;x
rebuild_jerusalem_desc;Rebuild Jerusalem back to being the jewel of the Levant.;;;;;;;;;;;;;x

#Melting Pot Events																													10700-10799
EVTDESC_Aliyah_10700;For as long as have ruled here we have entrusted the raising of our children to Jewish nursemaids. Our first words would not be the language of our forefathers but Hebrew. As we grew up we learned to speak a tongue that was neither one nor the other. Now is this time to make this tongue our own so we may all communicate.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10700;Yes let us be one with our serfs;;;;;;;;;;;;;x
EVTDESC_Aliyah_10701;Around our lands more people are using this Hebrew language and I find this is a perfect means for my serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10701;We are indeed wise;;;;;;;;;;;;;x
EVTDESC_Aliyah_10702;Although every civilised man in Jewishdom knows that Hebrew is the true language of communication, our Hebrew language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10702;A most useful development;;;;;;;;;;;;;x
EVTDESC_Aliyah_10703;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10703;Sometimes I even surprise myself;;;;;;;;;;;;;x
EVTDESC_Aliyah_10704;My liege has persuaded me to embrace this notion of Jewishness that is sweeping the realm.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10704;Glory be to Adonai!;;;;;;;;;;;;;x
EVTDESC_Aliyah_10705;For as long as have ruled here we have entrusted the raising of our children to Jewish nursemaids. Our first words would not be the language of our forefathers but Hebrew. As we grew up we learned to speak a tongue that was neither one nor the other. Now is this time to make this tongue our own so we may all communicate.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10705;Yes let us be one with our serfs;;;;;;;;;;;;;x
EVTDESC_Aliyah_10706;Around our lands more people are using this Hebrew language and I find this is a perfect means for my serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10706;We are indeed wise;;;;;;;;;;;;;x
EVTDESC_Aliyah_10707;Although every civilised man in Jewishdom knows that Hebrew is the true language of communication, our Hebrew language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10707;A most useful development;;;;;;;;;;;;;x
EVTDESC_Aliyah_10708;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10708;Sometimes I even surprise myself;;;;;;;;;;;;;x
EVTDESC_Aliyah_10709;My liege has persuaded me to embrace this notion of Jewishness that is sweeping the realm.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10709;Glory be to Adonai!;;;;;;;;;;;;;x

#Aliyah Decisions 																													10800-10899
EVTNAME_Aliyah_10800;The [Root.Religion.GetName] Reformation;;;;;;;;;;;;;x
EVTDESC_Aliyah_10800;With the construction of the Third Temple and the restoration of the Kingdom of Israel complete, the time has come for a decision to reinstate the priesthood and the resumption of sacrifices at the temple. By reinstating the priesthood, you are choosing to reform [Root.Religion.GetName] into Temple Judaism. In Temple Judaism, the priesthood and Jerusalem as the center of religious focus are most important. All decisions are left to the Tribe of Levi and for you to execute their will. Followers may go on pilgrimages and set the interval for when sacrifices are performed.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10800;For Adonai!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10800;Embrace Temple Judaism;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10800;Karaite is still the best.;;;;;;;;;;;;;x
EVTOPTD_Aliyah_10800;They shall decide for themselves!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10801;The [Root.Religion.GetName] Reformation;;;;;;;;;;;;;x
EVTDESC_Aliyah_10801;The Grand Sanhedrin are a religious movement that emerged out of Rabbinic Judaism after the restoration of the Third Temple, taking inspiration from the historical Pharisees that were popular prior to the destruction of the second temple, and who some see as the forerunners of the Rabbinic tradition. Whilst the Grand Sanhedrin accept the reinstitution of the Temple and Priesthood, as well as the rituals and ceremonies that come with it, they have a number of objections to the power and authority that is being concentrated in the hands of the Levites, instead arguing that interpretation and judicial authority should rest in the Sanhedrins (religious courts) rather than the priesthood. In addition they also support the authority of the Oral Torah.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10801;For Adonai!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10801;Embrace the Grand Sanhedrin;;;;;;;;;;;;;x
EVTOPTC_Aliyah_10801;Rabbinic Judaism is still the best.;;;;;;;;;;;;;x
EVTOPTD_Aliyah_10801;They shall decide for themselves!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10802;The Grand Sanhedrin;;;;;;;;;;;;;x
EVTDESC_Aliyah_10802;The Grand Sanhedrin are a religious movement that emerged out of Rabbinic Judaism after the restoration of the Third Temple, taking inspiration from the historical Pharisees that were popular prior to the destruction of the second temple, and who some see as the forerunners of the Rabbinic tradition. Whilst the Grand Sanhedrin accept the reinstitution of the Temple and Priesthood, as well as the rituals and ceremonies that come with it, they have a number of objections to the power and authority that is being concentrated in the hands of the Levites, instead arguing that interpretation and judicial authority should rest in the Sanhedrins (religious courts) rather than the priesthood. In addition they also support the authority of the Oral Torah.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10802;The Tribe of Levi has too much power.;;;;;;;;;;;;;x

#Aliyah Courtier Events
EVTDESC_Aliyah_10900; A Jewish courtier appears at the gates to your castle seeking refuge. They look like they have useful skills that will enable you to be stronger.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10900;Adonai watches over his faithful servants!;;;;;;;;;;;;;x

#Aliyah On Actions 10900-10999
#Aliyah.1000
#Aliyah.1001
#Aliyah.1002
#Aliyah.1003
#Aliyah.1004
#Aliyah.1005
#Aliyah.1006
#Aliyah.1007
#Aliyah.1008
#Aliyah.1009
#Aliyah.1010
#Aliyah.1011

#Vanilla Event Modifications
EVTDESC_SoA_550;There has not been a Kohen Gadol – a High Priest of Judaism – since the Romans destroyed the Second Temple roughly a thousand years ago. At long last, this position has been filled and the High Priesthood reconstituted.\n\nLike the Jewish priests of ancient times, the Kohen Gadol was traditionally required to be a descendant of Aaron, the older brother of Moses and from the Tribe of Levi. The Priesthood has moved into the living quarters and established itself at the Third Temple.;;;;;;;;;;;;;x
EVTOPTA_SoA_550;Long live the Kohen Gadol!;;;;;;;;;;;;;x
#;;;;;;;;;;;;;xx
